g_m,energy,latency,w_a,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
1.0,0.7208490000000001,0.00840315,60.5,112,2.314,24,32,32,1,1,4828408096,62804224,12435296,"[128, 256, 608, 1376]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.1,0.71233,0.00826649,60.5,112,2.314,24,32,32,1,1,4828408096,62804224,12435296,"[128, 256, 608, 1376]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.2000000000000002,0.717108,0.00835247,60.5,112,2.314,24,32,32,1,1,4828408096,62804224,12435296,"[128, 256, 608, 1376]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.3000000000000003,0.753199,0.00844033,60.5,112,2.314,24,32,40,1,1,4865996354,62799362,12359746,"[128, 256, 600, 1360]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.4000000000000004,0.745004,0.00835804,60.5,112,2.314,24,32,40,1,1,4865996354,62799362,12359746,"[128, 256, 600, 1360]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.5000000000000004,0.801175,0.00875929,60.5,112,2.314,24,32,48,1,1,5214599192,67268184,12559544,"[128, 256, 624, 1392]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.6000000000000005,0.7974880000000001,0.00877162,60.5,112,2.314,24,32,48,1,1,5214599192,67268184,12559544,"[128, 256, 624, 1392]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.7000000000000006,0.794976,0.00868762,60.5,112,2.314,24,32,48,1,1,5214599192,67268184,12559544,"[128, 256, 624, 1392]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.8000000000000007,0.898378,0.00937875,60.5,112,2.314,24,32,56,1,1,5322103264,68982800,12524272,"[128, 256, 616, 1400]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
1.9000000000000008,0.875616,0.00916694,60.5,112,2.314,24,32,56,1,1,5322103264,68982800,12524272,"[128, 256, 616, 1400]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
2.000000000000001,0.852086,0.00898318,60.5,112,2.314,24,32,64,1,1,5613489424,71843760,12683792,"[128, 256, 640, 1408]","[1, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 64, 64]"
1.0,1.26621,0.010198,72.0,120,2.758,24,24,24,1,1,9483685830,97457446,18608582,"[120, 336, 912, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,1.2287000000000001,0.0113565,72.0,120,2.758,24,24,24,1,1,9483685830,97457446,18608582,"[120, 336, 912, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,1.2144300000000001,0.00986125,72.0,120,2.758,24,24,24,1,1,9483685830,97457446,18608582,"[120, 336, 912, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,1.15859,0.00992523,72.0,120,2.758,24,24,24,1,1,9483685830,97457446,18608582,"[120, 336, 912, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,1.0634400000000002,0.0113969,72.0,120,2.758,24,24,32,1,1,9534472372,98331652,18470356,"[120, 336, 896, 2528]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,1.1649100000000001,0.0114418,72.0,120,2.758,24,24,32,1,1,9534472372,98331652,18470356,"[120, 336, 896, 2528]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,1.16106,0.0114299,72.0,120,2.758,24,24,32,1,1,9534472372,98331652,18470356,"[120, 336, 896, 2528]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,1.15637,0.011708600000000001,72.0,120,2.758,24,24,40,1,1,10008316882,101336802,18680850,"[120, 336, 920, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,1.2045599999999999,0.0125524,72.0,120,2.758,24,24,40,1,1,10008316882,101336802,18680850,"[120, 336, 920, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,1.18298,0.0117394,72.0,120,2.758,24,24,40,1,1,10008316882,101336802,18680850,"[120, 336, 920, 2520]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,1.15797,0.0113802,72.0,120,2.758,24,24,48,1,1,10082016564,101248420,18589652,"[120, 336, 912, 2496]","[2, 4, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.5390389999999999,0.0064573700000000005,58.0,88,2.338,18,120,120,1,1,3923011352,35165000,8592392,"[88, 240, 480, 1080]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 120, 120]"
1.1,0.48065199999999997,0.00597506,58.0,88,2.338,18,120,128,1,1,4077455522,34789826,8707554,"[88, 240, 512, 1024]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 128, 128]"
1.2000000000000002,0.49868799999999996,0.00607146,58.0,88,2.338,18,120,144,1,1,4025910050,38807714,8406626,"[88, 240, 432, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 144, 144]"
1.3000000000000003,0.494257,0.00605164,58.0,88,2.338,18,120,152,1,1,4074784820,36748884,8443076,"[88, 240, 456, 1064]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 152, 152]"
1.4000000000000004,0.5386029999999999,0.005895050000000001,58.0,88,2.338,18,120,168,1,1,4401350846,37582382,8646206,"[88, 240, 504, 1008]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 168, 168]"
1.5000000000000004,0.520993,0.0059878299999999995,58.0,88,2.338,18,120,176,1,1,4705959722,41053994,8830250,"[88, 240, 528, 1056]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 176, 176]"
1.6000000000000005,0.48856299999999997,0.00583161,58.0,88,2.338,18,120,192,1,1,4194631490,41728610,8142722,"[88, 240, 384, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 192, 192]"
1.7000000000000006,0.480707,0.00578475,58.0,88,2.338,18,120,200,1,1,4080096372,36598180,8065732,"[88, 240, 400, 1000]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 200, 200]"
1.8000000000000007,0.516659,0.00606367,58.0,88,2.338,18,120,216,1,1,4548439160,42363848,8328488,"[88, 240, 432, 1080]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 216, 216]"
1.9000000000000008,0.5626789999999999,0.00606098,58.0,88,2.338,18,120,224,1,1,4795900890,45409978,8459866,"[88, 240, 448, 1120]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 224, 224]"
2.000000000000001,0.55743,0.0059101,58.0,88,2.338,18,120,240,1,1,4855758482,41181170,8462162,"[88, 240, 480, 960]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 120, 240, 240]"
1.0,0.751203,0.00985253,66.6,104,2.201,23,120,120,1,1,4862671878,61642598,9498734,"[104, 240, 480, 1080]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 120, 120]"
1.1,0.676527,0.008585559999999999,66.6,104,2.201,23,120,128,1,1,4887502646,58993366,9518070,"[104, 240, 512, 1024]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 128, 128]"
1.2000000000000002,0.743666,0.00899831,66.6,104,2.201,23,120,144,1,1,5206504926,70524062,9444254,"[104, 240, 432, 1152]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 144, 144]"
1.3000000000000003,0.73322,0.00915987,66.6,104,2.201,23,120,152,1,1,5066286098,64551266,9361098,"[104, 240, 456, 1064]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 152, 152]"
1.4000000000000004,0.7043440000000001,0.00841525,66.6,104,2.201,23,120,168,1,1,5245995162,63323594,9449546,"[104, 240, 504, 1008]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 168, 168]"
1.5000000000000004,0.740544,0.00869614,66.6,104,2.201,23,120,176,1,1,5621317038,69298862,9655118,"[104, 240, 528, 1056]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 176, 176]"
1.6000000000000005,0.740456,0.00866492,66.6,104,2.201,23,120,192,1,1,5536029558,76917782,9236918,"[104, 240, 384, 1152]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 192, 192]"
1.7000000000000006,0.708409,0.00851674,66.6,104,2.201,23,120,200,1,1,5098585198,64544878,8983334,"[104, 240, 400, 1000]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 200, 200]"
1.8000000000000007,0.76702,0.00899578,66.6,104,2.201,23,120,216,1,1,5716532190,74950046,9291398,"[104, 240, 432, 1080]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 216, 216]"
1.9000000000000008,0.767729,0.00864208,66.6,104,2.201,23,120,224,1,1,6043111510,80449654,9445430,"[104, 240, 448, 1120]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 224, 224]"
2.000000000000001,0.716789,0.008133129999999999,66.6,104,2.201,23,120,240,1,1,5734585158,68682278,9243974,"[104, 240, 480, 960]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[104, 120, 240, 240]"
1.0,0.26309899999999997,0.00392441,44.7,56,2.174,17,40,40,1,1,862152724,11022916,4122916,"[40, 120, 280, 560]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,0.254249,0.00374145,44.7,56,2.174,17,40,40,1,1,862152724,11022916,4122916,"[40, 120, 280, 560]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.272241,0.0043929600000000004,44.7,56,2.174,17,40,48,1,1,932552342,12040262,4177238,"[40, 120, 288, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.26892099999999997,0.00431096,44.7,56,2.174,17,40,48,1,1,932552342,12040262,4177238,"[40, 120, 288, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.267971,0.004534430000000001,44.7,56,2.174,17,40,56,1,1,937228564,11950276,4122916,"[40, 120, 280, 560]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,0.264878,0.00445622,44.7,56,2.174,17,40,56,1,1,937228564,11950276,4122916,"[40, 120, 280, 560]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.261247,0.0044107700000000005,44.7,56,2.174,17,40,64,1,1,952676942,12653566,4057870,"[40, 120, 256, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.258492,0.0043712099999999995,44.7,56,2.174,17,40,64,1,1,952676942,12653566,4057870,"[40, 120, 256, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.262934,0.004254979999999999,44.7,56,2.174,17,40,72,1,1,1048383638,13471046,4177238,"[40, 120, 288, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,0.256379,0.0041943,44.7,56,2.174,17,40,72,1,1,1048383638,13471046,4177238,"[40, 120, 288, 576]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,0.26993599999999995,0.00416562,44.7,56,2.174,17,40,80,1,1,1130656174,13818846,4272126,"[40, 120, 320, 560]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.429258,0.00611487,54.7,56,2.445,20,104,104,1,1,2123639102,31561630,5314750,"[56, 104, 312, 832]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 104, 104]"
1.1,0.39396,0.0057828,54.7,56,2.445,20,104,112,1,1,2141421098,30126490,5330746,"[56, 104, 336, 784]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 112, 112]"
1.2000000000000002,0.465372,0.00647557,54.7,56,2.445,20,104,120,1,1,2405541554,34468754,5536698,"[56, 104, 360, 840]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 120, 120]"
1.3000000000000003,0.367016,0.005477299999999999,54.7,56,2.445,20,104,128,1,1,1988375866,29409162,4955962,"[56, 104, 256, 768]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 128, 128]"
1.4000000000000004,0.42621499999999996,0.00599582,54.7,56,2.445,20,104,144,1,1,2422923962,37016906,5269530,"[56, 104, 288, 864]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 144, 144]"
1.5000000000000004,0.410382,0.0060130999999999995,54.7,56,2.445,20,104,152,1,1,2272860470,31976454,5148686,"[56, 104, 304, 760]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 152, 152]"
1.6000000000000005,0.43732299999999996,0.0059362500000000006,54.7,56,2.445,20,104,160,1,1,2480108234,35349274,5290858,"[56, 104, 320, 800]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 160, 160]"
1.7000000000000006,0.496131,0.00637602,54.7,56,2.445,20,104,176,1,1,2926230770,42606402,5575202,"[56, 104, 352, 880]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 176, 176]"
1.8000000000000007,0.532798,0.00682292,54.7,56,2.445,20,104,184,1,1,3165105542,46490710,5717374,"[56, 104, 368, 920]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 184, 184]"
1.9000000000000008,0.466121,0.00614758,54.7,56,2.445,20,104,192,1,1,2874344186,37877834,5508858,"[56, 104, 384, 768]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 192, 192]"
2.000000000000001,0.488646,0.00642283,54.7,56,2.445,20,104,208,1,1,3311041994,44318426,5763978,"[56, 104, 416, 832]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 104, 208, 208]"
1.0,0.502096,0.00589466,68.4,48,2.756,22,24,24,1,1,2100912960,38875888,6280496,"[48, 144, 360, 1008]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.488447,0.00601495,68.4,48,2.756,22,24,24,1,1,2100912960,38875888,6280496,"[48, 144, 360, 1008]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.50096,0.00587525,68.4,48,2.756,22,24,24,1,1,2100912960,38875888,6280496,"[48, 144, 360, 1008]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.500425,0.00596084,68.4,48,2.756,22,24,24,1,1,2100912960,38875888,6280496,"[48, 144, 360, 1008]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.486087,0.00623634,68.4,48,2.756,22,24,32,1,1,2203868644,40960164,6279908,"[48, 144, 352, 1024]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.491465,0.00621356,68.4,48,2.756,22,24,32,1,1,2203868644,40960164,6279908,"[48, 144, 352, 1024]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.5050899999999999,0.006154219999999999,68.4,48,2.756,22,24,32,1,1,2203868644,40960164,6279908,"[48, 144, 352, 1024]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.5809690000000001,0.00710484,68.4,48,2.756,22,24,40,1,1,2232014112,40522512,6263512,"[48, 144, 360, 1000]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.5754020000000001,0.0071886599999999995,68.4,48,2.756,22,24,40,1,1,2232014112,40522512,6263512,"[48, 144, 360, 1000]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.575954,0.0071623400000000005,68.4,48,2.756,22,24,40,1,1,2232014112,40522512,6263512,"[48, 144, 360, 1000]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.54834,0.0083461,68.4,48,2.756,22,24,48,1,1,2391114324,42546388,6384164,"[48, 144, 384, 1008]","[1, 2, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.365951,0.00500641,42.5,80,2.053,20,40,40,1,1,1460750134,17211526,6313446,"[80, 160, 320, 680]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,0.374218,0.00510153,42.5,80,2.053,20,40,40,1,1,1460750134,17211526,6313446,"[80, 160, 320, 680]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.355702,0.00541463,42.5,80,2.053,20,40,48,1,1,1535321132,17752812,6369132,"[80, 160, 336, 672]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.356437,0.00541927,42.5,80,2.053,20,40,48,1,1,1535321132,17752812,6369132,"[80, 160, 336, 672]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.372954,0.00576783,42.5,80,2.053,20,40,56,1,1,1587479084,18381804,6369132,"[80, 160, 336, 672]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,0.36718,0.00562977,42.5,80,2.053,20,40,56,1,1,1587479084,18381804,6369132,"[80, 160, 336, 672]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.377837,0.00570788,42.5,80,2.053,20,40,64,1,1,1653763516,20058844,6353724,"[80, 160, 320, 704]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.373331,0.005702270000000001,42.5,80,2.053,20,40,64,1,1,1653763516,20058844,6353724,"[80, 160, 320, 704]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.36787200000000003,0.0058008800000000004,42.5,80,2.053,20,40,72,1,1,1536137534,18003726,6121518,"[80, 160, 288, 648]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,0.36506299999999997,0.00594308,42.5,80,2.053,20,40,72,1,1,1536137534,18003726,6121518,"[80, 160, 288, 648]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,0.34157600000000005,0.00507552,42.5,80,2.053,20,40,80,1,1,1649488044,18746956,6246316,"[80, 160, 320, 640]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.39634800000000003,0.00551667,35.8,88,2.313,20,24,24,1,1,2357431926,15094246,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.397368,0.00541854,35.8,88,2.313,20,24,24,1,1,2357431926,15094246,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.41141300000000003,0.00550144,35.8,88,2.313,20,24,24,1,1,2357431926,15094246,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.433699,0.00490194,35.8,88,2.313,20,24,24,1,1,2357431926,15094246,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.38864699999999996,0.00526388,35.8,88,2.313,20,24,32,1,1,2443298536,15712968,10297576,"[96, 192, 480, 1088]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.42741,0.00552593,35.8,88,2.313,20,24,32,1,1,2443298536,15712968,10297576,"[96, 192, 480, 1088]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.39922199999999997,0.0054610200000000005,35.8,88,2.313,20,24,32,1,1,2443298536,15712968,10297576,"[96, 192, 480, 1088]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.418959,0.0055274,35.8,88,2.313,20,24,40,1,1,2521695606,16165606,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.44090300000000004,0.00564201,35.8,88,2.313,20,24,40,1,1,2521695606,16165606,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.41669799999999996,0.005508740000000001,35.8,88,2.313,20,24,40,1,1,2521695606,16165606,10293638,"[96, 192, 480, 1080]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.413802,0.00541666,35.8,88,2.313,20,24,48,1,1,2592397728,16447936,10281824,"[96, 192, 480, 1056]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.342763,0.00504993,33.1,64,2.089,24,32,32,1,1,1213598200,15765272,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.1,0.345674,0.00511059,33.1,64,2.089,24,32,32,1,1,1213598200,15765272,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.2000000000000002,0.335414,0.00507524,33.1,64,2.089,24,32,32,1,1,1213598200,15765272,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
1.3000000000000003,0.365787,0.00571406,33.1,64,2.089,24,32,40,1,1,1223627314,15675122,5675810,"[64, 128, 280, 560]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.4000000000000004,0.36733899999999997,0.0056944100000000004,33.1,64,2.089,24,32,40,1,1,1223627314,15675122,5675810,"[64, 128, 280, 560]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 40, 40]"
1.5000000000000004,0.359808,0.00608717,33.1,64,2.089,24,32,48,1,1,1323333112,17133848,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.6000000000000005,0.36125599999999997,0.00610259,33.1,64,2.089,24,32,48,1,1,1323333112,17133848,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.7000000000000006,0.364742,0.00619685,33.1,64,2.089,24,32,48,1,1,1323333112,17133848,5749048,"[64, 128, 288, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 48, 48]"
1.8000000000000007,0.36460000000000004,0.0062204,33.1,64,2.089,24,32,56,1,1,1330314034,17005682,5675810,"[64, 128, 280, 560]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
1.9000000000000008,0.365757,0.006337799999999999,33.1,64,2.089,24,32,56,1,1,1330314034,17005682,5675810,"[64, 128, 280, 560]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 56, 56]"
2.000000000000001,0.37332499999999996,0.006249520000000001,33.1,64,2.089,24,32,64,1,1,1354830048,18036864,5591968,"[64, 128, 256, 576]","[1, 3, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 64, 64]"
1.0,0.590032,0.00743757,52.8,80,2.796,21,56,56,1,1,4506640600,33930040,11025896,"[56, 224, 616, 1736]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.1,0.597514,0.00750104,52.8,80,2.796,21,56,56,1,1,4506640600,33930040,11025896,"[56, 224, 616, 1736]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
1.2000000000000002,0.601017,0.0075068999999999995,52.8,80,2.796,21,56,64,1,1,4824704716,35863548,11224620,"[56, 224, 640, 1728]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 64, 64]"
1.3000000000000003,0.630408,0.00792846,52.8,80,2.796,21,56,72,1,1,5023220558,37138046,11292174,"[56, 224, 648, 1728]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 72, 72]"
1.4000000000000004,0.611784,0.007935039999999999,52.8,80,2.796,21,56,72,1,1,5023220558,37138046,11292174,"[56, 224, 648, 1728]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 72, 72]"
1.5000000000000004,0.642922,0.00715283,52.8,80,2.796,21,56,80,1,1,5107695124,38079748,11240372,"[56, 224, 640, 1760]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 80, 80]"
1.6000000000000005,0.5810109999999999,0.00721324,52.8,80,2.796,21,56,88,1,1,5025565198,37629310,11037710,"[56, 224, 616, 1760]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 88, 88]"
1.7000000000000006,0.594158,0.00729154,52.8,80,2.796,21,56,88,1,1,5025565198,37629310,11037710,"[56, 224, 616, 1760]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 88, 88]"
1.8000000000000007,0.594101,0.0068521499999999996,52.8,80,2.796,21,56,96,1,1,4779216572,35805164,10684188,"[56, 224, 576, 1728]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 96, 96]"
