w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
44.0,0.505919,0.00638565,64,2.764,22,24,24,1,1,2702622612,28125748,9317108,"[72, 168, 480, 1344]","[1, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.555651,0.00632736,64,2.764,22,24,24,1,1,2784019404,32258476,9233516,"[72, 168, 480, 1344]","[1, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.579384,0.00623034,64,2.764,22,24,24,1,1,2903450730,36966298,9037418,"[72, 168, 480, 1344]","[1, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.592292,0.0066059099999999996,64,2.764,22,24,24,1,1,2984847522,41099026,8953826,"[72, 168, 480, 1344]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.559106,0.00672613,64,2.764,22,24,24,1,1,2984847522,41099026,8953826,"[72, 168, 480, 1344]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.593247,0.006486049999999999,64,2.764,22,24,24,1,1,3066244314,45231754,8870234,"[72, 168, 480, 1344]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.57398,0.0070342700000000005,64,2.764,22,24,24,1,1,3066244314,45231754,8870234,"[72, 168, 480, 1344]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.599855,0.00714968,64,2.764,22,24,24,1,1,3185675640,49939576,8674136,"[72, 168, 480, 1344]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.617783,0.00657355,64,2.764,22,24,24,1,1,3185675640,49939576,8674136,"[72, 168, 480, 1344]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.62048,0.00672063,64,2.764,22,24,24,1,1,3185675640,49939576,8674136,"[72, 168, 480, 1344]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.622641,0.0070073,64,2.764,22,24,24,1,1,3267072432,54072304,8590544,"[72, 168, 480, 1344]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.645741,0.00698884,64,2.764,22,24,24,1,1,3267072432,54072304,8590544,"[72, 168, 480, 1344]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.611634,0.0070773400000000005,64,2.764,22,24,24,1,1,3267072432,54072304,8590544,"[72, 168, 480, 1344]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.614256,0.00705777,64,2.764,22,24,24,1,1,3348469224,58205032,8506952,"[72, 168, 480, 1344]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.642087,0.00682576,64,2.764,22,24,24,1,1,3348469224,58205032,8506952,"[72, 168, 480, 1344]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.57147,0.007093449999999999,64,2.986,25,104,104,1,1,5338435214,29451502,11698350,"[64, 208, 520, 1664]","[2, 5, 17, 1]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
42.0,0.653179,0.00801281,64,2.986,25,104,104,1,1,5633487738,44102138,11578906,"[64, 208, 520, 1664]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
44.0,0.7237910000000001,0.00829786,64,2.986,25,104,104,1,1,5781014000,51427456,11519184,"[64, 208, 520, 1664]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
46.0,0.705643,0.00867614,64,2.986,25,104,104,1,1,5762048534,52289590,11336118,"[64, 208, 520, 1664]","[2, 4, 15, 4]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
48.0,0.728317,0.00893119,64,2.986,25,104,104,1,1,5988772288,59871696,11163680,"[64, 208, 520, 1664]","[1, 5, 14, 5]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
50.0,0.814894,0.00953657,64,2.986,25,104,104,1,1,6136298550,67197014,11103958,"[64, 208, 520, 1664]","[1, 5, 13, 6]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
52.0,0.795337,0.00971496,64,2.986,25,104,104,1,1,6283824812,74522332,11044236,"[64, 208, 520, 1664]","[1, 5, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
54.0,0.811959,0.00999207,64,2.986,25,104,104,1,1,6264859346,75384466,10861170,"[64, 208, 520, 1664]","[1, 4, 13, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
56.0,0.840563,0.0102673,64,2.986,25,104,104,1,1,6412385608,82709784,10801448,"[64, 208, 520, 1664]","[1, 4, 12, 8]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
58.0,0.935775,0.010814399999999998,64,2.986,25,104,104,1,1,6559911870,90035102,10741726,"[64, 208, 520, 1664]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
60.0,0.882852,0.0108215,64,2.986,25,104,104,1,1,6559911870,90035102,10741726,"[64, 208, 520, 1664]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
62.0,0.917895,0.011212199999999999,64,2.986,25,104,104,1,1,6707438132,97360420,10682004,"[64, 208, 520, 1664]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
64.0,0.917644,0.011205999999999999,64,2.986,25,104,104,1,1,6707438132,97360420,10682004,"[64, 208, 520, 1664]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
66.0,0.956688,0.011762499999999999,64,2.986,25,104,104,1,1,6854964394,104685738,10622282,"[64, 208, 520, 1664]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
68.0,0.964074,0.0118059,64,2.986,25,104,104,1,1,6835998928,105547872,10439216,"[64, 208, 520, 1664]","[1, 3, 10, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
70.0,0.9556319999999999,0.011633,64,2.986,25,104,104,1,1,6835998928,105547872,10439216,"[64, 208, 520, 1664]","[1, 3, 10, 11]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
72.0,0.998214,0.0121975,64,2.986,25,104,104,1,1,6983525190,112873190,10379494,"[64, 208, 520, 1664]","[1, 3, 9, 12]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
60.0,1.1573099999999998,0.0110799,136,2.62,24,72,72,1,1,11317831938,60931090,20979602,"[144, 360, 936, 2448]","[2, 6, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
62.0,1.16673,0.0111413,136,2.62,24,72,72,1,1,11317831938,60931090,20979602,"[144, 360, 936, 2448]","[2, 6, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
64.0,1.2327000000000001,0.0118703,136,2.62,24,72,72,1,1,11599675668,76957012,20495348,"[144, 360, 936, 2448]","[2, 5, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
66.0,1.38613,0.012786899999999999,136,2.62,24,72,72,1,1,11804940630,90739270,20306726,"[144, 360, 936, 2448]","[2, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
68.0,1.3018699999999999,0.0126907,136,2.62,24,72,72,1,1,11804940630,90739270,20306726,"[144, 360, 936, 2448]","[2, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
70.0,1.3683599999999998,0.012191800000000001,136,2.62,24,72,72,1,1,12010205592,104521528,20118104,"[144, 360, 936, 2448]","[2, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
72.0,1.4035199999999999,0.0141788,136,2.62,24,72,72,1,1,12010205592,104521528,20118104,"[144, 360, 936, 2448]","[2, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
28.0,0.476217,0.00634162,64,2.598,25,32,32,1,1,2607608552,17531912,10032808,"[64, 160, 448, 1120]","[2, 6, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
30.0,0.493201,0.006488590000000001,64,2.598,25,32,32,1,1,2670693272,20887352,9822328,"[64, 160, 448, 1120]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
32.0,0.521169,0.006678740000000001,64,2.598,25,32,32,1,1,2741292584,26552648,9626440,"[64, 160, 448, 1120]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
34.0,0.5385639999999999,0.00681689,64,2.598,25,32,32,1,1,2776592240,29385296,9528496,"[64, 160, 448, 1120]","[2, 5, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
36.0,0.560452,0.00699624,64,2.598,25,32,32,1,1,2839676960,32740736,9318016,"[64, 160, 448, 1120]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
38.0,0.5754750000000001,0.00713495,64,2.598,25,32,32,1,1,2874976616,35573384,9220072,"[64, 160, 448, 1120]","[2, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.586053,0.00717497,64,2.598,25,32,32,1,1,2903061800,38488136,8896456,"[64, 160, 448, 1120]","[1, 5, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.575767,0.0072487,64,2.598,25,32,32,1,1,2930846864,39010928,8783920,"[64, 160, 448, 1120]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.5890230000000001,0.0073314899999999995,64,2.598,25,32,32,1,1,2966146520,41843576,8685976,"[64, 160, 448, 1120]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.608039,0.00751462,64,2.598,25,32,32,1,1,3001446176,44676224,8588032,"[64, 160, 448, 1120]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.607916,0.0075092299999999996,64,2.598,25,32,32,1,1,3001446176,44676224,8588032,"[64, 160, 448, 1120]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.6166849999999999,0.00752108,64,2.598,25,32,32,1,1,3036745832,47508872,8490088,"[64, 160, 448, 1120]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.628002,0.00767372,64,2.598,25,32,32,1,1,3064530896,48031664,8377552,"[64, 160, 448, 1120]","[1, 3, 9, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.6417630000000001,0.0077573600000000005,64,2.598,25,32,32,1,1,3099830552,50864312,8279608,"[64, 160, 448, 1120]","[1, 3, 8, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.643675,0.0077643,64,2.598,25,32,32,1,1,3099830552,50864312,8279608,"[64, 160, 448, 1120]","[1, 3, 8, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.656278,0.00783121,64,2.598,25,32,32,1,1,3135130208,53696960,8181664,"[64, 160, 448, 1120]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.688027,0.00791796,64,2.598,25,32,32,1,1,3135130208,53696960,8181664,"[64, 160, 448, 1120]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.655691,0.00781755,64,2.598,25,32,32,1,1,3135130208,53696960,8181664,"[64, 160, 448, 1120]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.670629,0.00791923,64,2.598,25,32,32,1,1,3170429864,56529608,8083720,"[64, 160, 448, 1120]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.67176,0.00791793,64,2.598,25,32,32,1,1,3170429864,56529608,8083720,"[64, 160, 448, 1120]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.6747150000000001,0.00796817,64,2.598,25,32,32,1,1,3170429864,56529608,8083720,"[64, 160, 448, 1120]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.6785059999999999,0.00804344,64,2.598,25,32,32,1,1,3198214928,57052400,7971184,"[64, 160, 448, 1120]","[1, 2, 7, 15]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.6947369999999999,0.00817063,64,2.598,25,32,32,1,1,3233514584,59885048,7873240,"[64, 160, 448, 1120]","[1, 2, 6, 16]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
24.0,0.563514,0.00650948,80,2.211,25,112,112,1,1,4824418008,26984472,11266392,"[80, 224, 448, 896]","[2, 6, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
26.0,0.5755309999999999,0.006822600000000001,80,2.211,25,112,112,1,1,4780464392,28944584,11135240,"[80, 224, 448, 896]","[2, 6, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
28.0,0.598629,0.0070883000000000005,80,2.211,25,112,112,1,1,4604122240,33468544,10609792,"[80, 224, 448, 896]","[2, 5, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
30.0,0.603998,0.0073490000000000005,80,2.211,25,112,112,1,1,4560168624,35428656,10478640,"[80, 224, 448, 896]","[2, 5, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
32.0,0.584572,0.00752941,80,2.211,25,112,112,1,1,4427780088,37992504,10084344,"[80, 224, 448, 896]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
34.0,0.597111,0.0077138499999999995,80,2.211,25,112,112,1,1,4383826472,39952616,9953192,"[80, 224, 448, 896]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
36.0,0.645668,0.00801586,80,2.211,25,112,112,1,1,4339872856,41912728,9822040,"[80, 224, 448, 896]","[2, 4, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
38.0,0.620807,0.00803007,80,2.211,25,112,112,1,1,4251437936,42516464,9558896,"[80, 224, 448, 896]","[2, 3, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
40.0,0.625761,0.0081336,80,2.211,25,112,112,1,1,4242428884,44755252,9202132,"[80, 224, 448, 896]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
42.0,0.638916,0.008348649999999999,80,2.211,25,112,112,1,1,4198475268,46715364,9070980,"[80, 224, 448, 896]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
44.0,0.638411,0.00833691,80,2.211,25,112,112,1,1,4198475268,46715364,9070980,"[80, 224, 448, 896]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
46.0,0.652306,0.00855805,80,2.211,25,112,112,1,1,4066086732,49279212,8676684,"[80, 224, 448, 896]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
48.0,0.6541399999999999,0.00859948,80,2.211,25,112,112,1,1,4066086732,49279212,8676684,"[80, 224, 448, 896]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
50.0,0.656967,0.00866207,80,2.211,25,112,112,1,1,4066086732,49279212,8676684,"[80, 224, 448, 896]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[80, 112, 112, 112]"
40.0,0.431976,0.0041915599999999996,120,2.092,17,24,24,1,1,2562846300,12351436,11336300,"[120, 240, 528, 1104]","[2, 5, 9, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.41897300000000004,0.00429748,120,2.092,17,24,24,1,1,2563634628,12968692,11082644,"[120, 240, 528, 1104]","[2, 4, 10, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.423051,0.00440459,120,2.092,17,24,24,1,1,2563597332,15447364,10935188,"[120, 240, 528, 1104]","[2, 4, 9, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.45030000000000003,0.00446398,120,2.092,17,24,24,1,1,2563560036,17926036,10787732,"[120, 240, 528, 1104]","[2, 4, 8, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.42883,0.00451264,120,2.092,17,24,24,1,1,2563560036,17926036,10787732,"[120, 240, 528, 1104]","[2, 4, 8, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.424703,0.00516702,120,2.092,17,24,24,1,1,2564311068,21021964,10386620,"[120, 240, 528, 1104]","[2, 3, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.462168,0.005045829999999999,120,2.092,17,24,24,1,1,2564311068,21021964,10386620,"[120, 240, 528, 1104]","[2, 3, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.443789,0.00470296,120,2.092,17,24,24,1,1,2523652962,23635426,9674834,"[120, 240, 528, 1104]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.446868,0.00518699,120,2.092,17,24,24,1,1,2523652962,23635426,9674834,"[120, 240, 528, 1104]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.445035,0.00472303,120,2.092,17,24,24,1,1,2523652962,23635426,9674834,"[120, 240, 528, 1104]","[1, 4, 7, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.45306,0.0050113200000000005,120,2.092,17,24,24,1,1,2523615666,26114098,9527378,"[120, 240, 528, 1104]","[1, 4, 6, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.45769,0.00499066,120,2.092,17,24,24,1,1,2524403994,26731354,9273722,"[120, 240, 528, 1104]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.460839,0.005040670000000001,120,2.092,17,24,24,1,1,2524366698,29210026,9126266,"[120, 240, 528, 1104]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.463497,0.00521303,120,2.092,17,24,24,1,1,2524366698,29210026,9126266,"[120, 240, 528, 1104]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.457426,0.0050717800000000006,120,2.092,17,24,24,1,1,2524366698,29210026,9126266,"[120, 240, 528, 1104]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.45011599999999996,0.00529569,120,2.092,17,24,24,1,1,2524366698,29210026,9126266,"[120, 240, 528, 1104]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.45783300000000005,0.00532548,120,2.092,17,24,24,1,1,2524329402,31688698,8978810,"[120, 240, 528, 1104]","[1, 3, 5, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
32.0,0.268878,0.0032322,48,2.617,17,24,24,1,1,1036694352,6655648,5700560,"[48, 120, 336, 864]","[1, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.274582,0.00323134,48,2.617,17,24,24,1,1,1060832868,8357524,5630660,"[48, 120, 336, 864]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.284553,0.00338602,48,2.617,17,24,24,1,1,1084971384,10059400,5560760,"[48, 120, 336, 864]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.274903,0.0033800699999999998,48,2.617,17,24,24,1,1,1109109900,11761276,5490860,"[48, 120, 336, 864]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.29522899999999996,0.00346911,48,2.617,17,24,24,1,1,1124739066,12055738,5406458,"[48, 120, 336, 864]","[1, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.28846,0.00352849,48,2.617,17,24,24,1,1,1148877582,13757614,5336558,"[48, 120, 336, 864]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.313303,0.0038155199999999998,48,2.617,17,24,24,1,1,1173016098,15459490,5266658,"[48, 120, 336, 864]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.312546,0.00376079,48,2.617,17,24,24,1,1,1173016098,15459490,5266658,"[48, 120, 336, 864]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.313668,0.0037408899999999998,48,2.617,17,24,24,1,1,1173016098,15459490,5266658,"[48, 120, 336, 864]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.307681,0.00384261,48,2.617,17,24,24,1,1,1197154614,17161366,5196758,"[48, 120, 336, 864]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.312287,0.0038621500000000004,48,2.617,17,24,24,1,1,1212783780,17455828,5112356,"[48, 120, 336, 864]","[1, 2, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.32623599999999997,0.00412439,48,2.617,17,24,24,1,1,1236922296,19157704,5042456,"[48, 120, 336, 864]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.33466500000000005,0.00401678,48,2.617,17,24,24,1,1,1236922296,19157704,5042456,"[48, 120, 336, 864]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.320438,0.00395552,48,2.617,17,24,24,1,1,1236922296,19157704,5042456,"[48, 120, 336, 864]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.33335000000000004,0.00400309,48,2.617,17,24,24,1,1,1236922296,19157704,5042456,"[48, 120, 336, 864]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.330745,0.00414411,48,2.617,17,24,24,1,1,1261060812,20859580,4972556,"[48, 120, 336, 864]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.32582,0.00406336,48,2.617,17,24,24,1,1,1261060812,20859580,4972556,"[48, 120, 336, 864]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.34238999999999997,0.00418539,48,2.617,17,24,24,1,1,1261060812,20859580,4972556,"[48, 120, 336, 864]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.342677,0.00414235,48,2.617,17,24,24,1,1,1261060812,20859580,4972556,"[48, 120, 336, 864]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.337466,0.0042645999999999995,48,2.617,17,24,24,1,1,1285199328,22561456,4902656,"[48, 120, 336, 864]","[1, 2, 4, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.352246,0.00435928,48,2.617,17,24,24,1,1,1285199328,22561456,4902656,"[48, 120, 336, 864]","[1, 2, 4, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
24.0,0.270473,0.00378196,48,2.45,19,40,40,1,1,1095063434,7173706,5551626,"[40, 120, 280, 720]","[2, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
26.0,0.277933,0.0038126,48,2.45,19,40,40,1,1,1108298384,8435296,5493376,"[40, 120, 280, 720]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
28.0,0.290852,0.00400117,48,2.45,19,40,40,1,1,1116868034,9977026,5223746,"[40, 120, 280, 720]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
30.0,0.299644,0.004064689999999999,48,2.45,19,40,40,1,1,1130102984,11238616,5165496,"[40, 120, 280, 720]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
32.0,0.293777,0.00408549,48,2.45,19,40,40,1,1,1143337934,12500206,5107246,"[40, 120, 280, 720]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
34.0,0.305466,0.00421665,48,2.45,19,40,40,1,1,1156572884,13761796,5048996,"[40, 120, 280, 720]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
36.0,0.30715499999999996,0.0042595,48,2.45,19,40,40,1,1,1150646684,13980556,4931596,"[40, 120, 280, 720]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
38.0,0.315111,0.00432467,48,2.45,19,40,40,1,1,1163881634,15242146,4873346,"[40, 120, 280, 720]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
40.0,0.316017,0.00435662,48,2.45,19,40,40,1,1,1163881634,15242146,4873346,"[40, 120, 280, 720]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
42.0,0.32193099999999997,0.00436657,48,2.45,19,40,40,1,1,1177116584,16503736,4815096,"[40, 120, 280, 720]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
44.0,0.32416,0.00440485,48,2.45,19,40,40,1,1,1177116584,16503736,4815096,"[40, 120, 280, 720]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
46.0,0.335969,0.00456413,48,2.45,19,40,40,1,1,1184425334,17984086,4639446,"[40, 120, 280, 720]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
48.0,0.339655,0.0046221100000000005,48,2.45,19,40,40,1,1,1184425334,17984086,4639446,"[40, 120, 280, 720]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
50.0,0.335856,0.004547,48,2.45,19,40,40,1,1,1184425334,17984086,4639446,"[40, 120, 280, 720]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
