w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
56.0,1.04695,0.00981749,120,2.416,22,88,88,1,1,6938253562,56740618,13323962,"[88, 264, 704, 1672]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
58.0,1.0582,0.010177,120,2.416,22,88,88,1,1,6974694164,63264212,13157004,"[88, 264, 704, 1672]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
60.0,1.05793,0.010007799999999999,120,2.416,22,88,88,1,1,6974694164,63264212,13157004,"[88, 264, 704, 1672]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
62.0,1.1026099999999999,0.010689,120,2.416,22,88,88,1,1,7011134766,69787806,12990046,"[88, 264, 704, 1672]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
64.0,1.08097,0.0106774,120,2.416,22,88,88,1,1,7011134766,69787806,12990046,"[88, 264, 704, 1672]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
66.0,1.1193199999999999,0.0110803,120,2.416,22,88,88,1,1,7047575368,76311400,12823088,"[88, 264, 704, 1672]","[2, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
68.0,1.13771,0.011314999999999999,120,2.416,22,88,88,1,1,7084247850,78023418,12409906,"[88, 264, 704, 1672]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
70.0,1.17983,0.0115855,120,2.416,22,88,88,1,1,7120688452,84547012,12242948,"[88, 264, 704, 1672]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
72.0,1.18397,0.0116889,120,2.416,22,88,88,1,1,7120688452,84547012,12242948,"[88, 264, 704, 1672]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
42.0,1.01816,0.00931745,96,2.647,25,120,120,1,1,8808107184,45767824,15526376,"[96, 240, 720, 1800]","[2, 6, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
44.0,1.05259,0.00960348,96,2.647,25,120,120,1,1,8866622934,53746054,15368966,"[96, 240, 720, 1800]","[2, 6, 15, 2]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
46.0,1.1573099999999998,0.010466699999999999,96,2.647,25,120,120,1,1,8987462484,63398164,15071036,"[96, 240, 720, 1800]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
48.0,1.17543,0.0105174,96,2.647,25,120,120,1,1,9045978234,71376394,14913626,"[96, 240, 720, 1800]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
50.0,1.2102,0.010956200000000001,96,2.647,25,120,120,1,1,9104493984,79354624,14756216,"[96, 240, 720, 1800]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
52.0,1.21869,0.0108652,96,2.647,25,120,120,1,1,9104493984,79354624,14756216,"[96, 240, 720, 1800]","[2, 5, 13, 5]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
54.0,1.29597,0.0116899,96,2.647,25,120,120,1,1,9225333534,89006734,14458286,"[96, 240, 720, 1800]","[2, 4, 13, 6]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
56.0,1.2890899999999998,0.0118909,96,2.647,25,120,120,1,1,9283849284,96984964,14300876,"[96, 240, 720, 1800]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
58.0,1.29961,0.011741099999999999,96,2.647,25,120,120,1,1,9283849284,96984964,14300876,"[96, 240, 720, 1800]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
60.0,1.3394000000000001,0.012334099999999999,96,2.647,25,120,120,1,1,9342365034,104963194,14143466,"[96, 240, 720, 1800]","[2, 4, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
62.0,1.35375,0.012440699999999999,96,2.647,25,120,120,1,1,9318003870,105261454,13804958,"[96, 240, 720, 1800]","[1, 5, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
64.0,1.43727,0.013237299999999999,96,2.647,25,120,120,1,1,9438843420,114913564,13507028,"[96, 240, 720, 1800]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
66.0,1.40675,0.0127722,96,2.647,25,120,120,1,1,9438843420,114913564,13507028,"[96, 240, 720, 1800]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
68.0,1.44027,0.0132817,96,2.647,25,120,120,1,1,9497359170,122891794,13349618,"[96, 240, 720, 1800]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
70.0,1.46209,0.0135934,96,2.647,25,120,120,1,1,9497359170,122891794,13349618,"[96, 240, 720, 1800]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
72.0,1.50415,0.0138086,96,2.647,25,120,120,1,1,9555874920,130870024,13192208,"[96, 240, 720, 1800]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[96, 120, 120, 120]"
34.0,0.42401799999999995,0.00512441,48,2.906,20,64,64,1,1,2078410540,12463692,7002540,"[48, 128, 384, 1152]","[1, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
36.0,0.459721,0.00576549,48,2.906,20,64,64,1,1,2140416748,15860748,6947052,"[48, 128, 384, 1152]","[1, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
38.0,0.436336,0.0057549,48,2.906,20,64,64,1,1,2220150764,19734796,6816620,"[48, 128, 384, 1152]","[1, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
40.0,0.48683499999999996,0.00610823,48,2.906,20,64,64,1,1,2220150764,19734796,6816620,"[48, 128, 384, 1152]","[1, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
42.0,0.508845,0.0063732699999999995,48,2.906,20,64,64,1,1,2282156972,23131852,6761132,"[48, 128, 384, 1152]","[1, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
44.0,0.525554,0.00657385,48,2.906,20,64,64,1,1,2344163180,26528908,6705644,"[48, 128, 384, 1152]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
46.0,0.552586,0.0068603399999999995,48,2.906,20,64,64,1,1,2406169388,29925964,6650156,"[48, 128, 384, 1152]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
48.0,0.554866,0.00686793,48,2.906,20,64,64,1,1,2423897196,30402956,6575212,"[48, 128, 384, 1152]","[1, 3, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
50.0,0.5704089999999999,0.007172609999999999,48,2.906,20,64,64,1,1,2485903404,33800012,6519724,"[48, 128, 384, 1152]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
52.0,0.56421,0.00701619,48,2.906,20,64,64,1,1,2485903404,33800012,6519724,"[48, 128, 384, 1152]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
54.0,0.596288,0.00749909,48,2.906,20,64,64,1,1,2547909612,37197068,6464236,"[48, 128, 384, 1152]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
56.0,0.6294160000000001,0.00821236,48,2.906,20,64,64,1,1,2547909612,37197068,6464236,"[48, 128, 384, 1152]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
58.0,0.607113,0.00769792,48,2.906,20,64,64,1,1,2547909612,37197068,6464236,"[48, 128, 384, 1152]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
60.0,0.635096,0.00810133,48,2.906,20,64,64,1,1,2609915820,40594124,6408748,"[48, 128, 384, 1152]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
62.0,0.6214959999999999,0.00785736,48,2.906,20,64,64,1,1,2609915820,40594124,6408748,"[48, 128, 384, 1152]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
64.0,0.629846,0.00794566,48,2.906,20,64,64,1,1,2627643628,41071116,6333804,"[48, 128, 384, 1152]","[1, 2, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
66.0,0.654796,0.00830036,48,2.906,20,64,64,1,1,2689649836,44468172,6278316,"[48, 128, 384, 1152]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
68.0,0.648188,0.00823988,48,2.906,20,64,64,1,1,2689649836,44468172,6278316,"[48, 128, 384, 1152]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
70.0,0.659314,0.008454670000000001,48,2.906,20,64,64,1,1,2689649836,44468172,6278316,"[48, 128, 384, 1152]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
72.0,0.6763020000000001,0.00868001,48,2.906,20,64,64,1,1,2751656044,47865228,6222828,"[48, 128, 384, 1152]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 64, 64, 64]"
24.0,0.421671,0.006329609999999999,48,2.39,23,88,88,1,1,1607489400,14761784,5534560,"[48, 88, 264, 616]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
26.0,0.41282,0.00634982,48,2.39,23,88,88,1,1,1601984076,16113068,5418796,"[48, 88, 264, 616]","[2, 3, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
28.0,0.41754,0.00582993,48,2.39,23,88,88,1,1,1582237974,17231654,5109998,"[48, 88, 264, 616]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
30.0,0.427541,0.006314790000000001,48,2.39,23,88,88,1,1,1575183630,18287390,5045758,"[48, 88, 264, 616]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
32.0,0.43562,0.006381459999999999,48,2.39,23,88,88,1,1,1568129286,19343126,4981518,"[48, 88, 264, 616]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
34.0,0.424405,0.006329189999999999,48,2.39,23,88,88,1,1,1569678306,19638674,4929994,"[48, 88, 264, 616]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
36.0,0.436614,0.00657573,48,2.39,23,88,88,1,1,1562623962,20694410,4865754,"[48, 88, 264, 616]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
38.0,0.44526699999999997,0.00659711,48,2.39,23,88,88,1,1,1555569618,21750146,4801514,"[48, 88, 264, 616]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
40.0,0.443405,0.00653485,48,2.39,23,88,88,1,1,1555569618,21750146,4801514,"[48, 88, 264, 616]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
42.0,0.450835,0.0066725000000000005,48,2.39,23,88,88,1,1,1548515274,22805882,4737274,"[48, 88, 264, 616]","[1, 3, 5, 14]","[1.0, 1.0, 1.0, 1.0]","[48, 88, 88, 88]"
48.0,0.628265,0.00709102,96,2.508,19,24,24,1,1,3268005024,19481872,11658104,"[96, 240, 600, 1512]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.633667,0.00709849,96,2.508,19,24,24,1,1,3268005024,19481872,11658104,"[96, 240, 600, 1512]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.6701119999999999,0.00742232,96,2.508,19,24,24,1,1,3342492756,24500836,11528708,"[96, 240, 600, 1512]","[2, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.706129,0.007590080000000001,96,2.508,19,24,24,1,1,3416980488,29519800,11399312,"[96, 240, 600, 1512]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.686899,0.007446690000000001,96,2.508,19,24,24,1,1,3416980488,29519800,11399312,"[96, 240, 600, 1512]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.737246,0.00792461,96,2.508,19,24,24,1,1,3535334994,35528242,10720178,"[96, 240, 600, 1512]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.736165,0.0080085,96,2.508,19,24,24,1,1,3535334994,35528242,10720178,"[96, 240, 600, 1512]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.752224,0.007959019999999999,96,2.508,19,24,24,1,1,3609822726,40547206,10590782,"[96, 240, 600, 1512]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.7726259999999999,0.00791996,96,2.508,19,24,24,1,1,3609822726,40547206,10590782,"[96, 240, 600, 1512]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.770536,0.00806503,96,2.508,19,24,24,1,1,3609822726,40547206,10590782,"[96, 240, 600, 1512]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.7952250000000001,0.00816799,96,2.508,19,24,24,1,1,3684310458,45566170,10461386,"[96, 240, 600, 1512]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.806682,0.00833052,96,2.508,19,24,24,1,1,3684310458,45566170,10461386,"[96, 240, 600, 1512]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.840687,0.0086036,96,2.508,19,24,24,1,1,3794512080,51421504,10120760,"[96, 240, 600, 1512]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.572666,0.0067949,72,2.609,22,24,24,1,1,2571872826,18511258,10201130,"[72, 192, 480, 1272]","[2, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.599973,0.0070583799999999995,72,2.609,22,24,24,1,1,2633954808,22157032,10106864,"[72, 192, 480, 1272]","[2, 5, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.62251,0.00699365,72,2.609,22,24,24,1,1,2716455198,26350942,9843614,"[72, 192, 480, 1272]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.628897,0.0071684999999999995,72,2.609,22,24,24,1,1,2716455198,26350942,9843614,"[72, 192, 480, 1272]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.657464,0.00747815,72,2.609,22,24,24,1,1,2778537180,29996716,9749348,"[72, 192, 480, 1272]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.70911,0.00846322,72,2.609,22,24,24,1,1,2849666832,33748480,9429440,"[72, 192, 480, 1272]","[1, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.718245,0.00793725,72,2.609,22,24,24,1,1,2932167222,37942390,9166190,"[72, 192, 480, 1272]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.728544,0.00812079,72,2.609,22,24,24,1,1,2932167222,37942390,9166190,"[72, 192, 480, 1272]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.7535729999999999,0.00832522,72,2.609,22,24,24,1,1,2994249204,41588164,9071924,"[72, 192, 480, 1272]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.755518,0.00833671,72,2.609,22,24,24,1,1,2994249204,41588164,9071924,"[72, 192, 480, 1272]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.779713,0.00852135,72,2.609,22,24,24,1,1,3056331186,45233938,8977658,"[72, 192, 480, 1272]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.779676,0.008585190000000001,72,2.609,22,24,24,1,1,3076749594,45782074,8808674,"[72, 192, 480, 1272]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.806762,0.0087066,72,2.609,22,24,24,1,1,3138831576,49427848,8714408,"[72, 192, 480, 1272]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.828036,0.00929378,72,2.609,22,24,24,1,1,3138831576,49427848,8714408,"[72, 192, 480, 1272]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.813578,0.008795009999999999,72,2.609,22,24,24,1,1,3138831576,49427848,8714408,"[72, 192, 480, 1272]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.836896,0.008931129999999999,72,2.609,22,24,24,1,1,3200913558,53073622,8620142,"[72, 192, 480, 1272]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.837798,0.008921060000000001,72,2.609,22,24,24,1,1,3200913558,53073622,8620142,"[72, 192, 480, 1272]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.840182,0.00891069,72,2.609,22,24,24,1,1,3200913558,53073622,8620142,"[72, 192, 480, 1272]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.8560209999999999,0.0090444,72,2.609,22,24,24,1,1,3262995540,56719396,8525876,"[72, 192, 480, 1272]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.406414,0.0050533,64,2.412,19,48,48,1,1,1779555912,9889960,7044920,"[48, 144, 384, 912]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
32.0,0.428642,0.0053273,64,2.412,19,48,48,1,1,1790398044,11832604,6953852,"[48, 144, 384, 912]","[2, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
34.0,0.480902,0.00626189,64,2.412,19,48,48,1,1,1801240176,13775248,6862784,"[48, 144, 384, 912]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
36.0,0.47521199999999997,0.005676110000000001,64,2.412,19,48,48,1,1,1822993320,16228360,6546344,"[48, 144, 384, 912]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
38.0,0.472197,0.006126400000000001,64,2.412,19,48,48,1,1,1833835452,18171004,6455276,"[48, 144, 384, 912]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.530049,0.0062916,64,2.412,19,48,48,1,1,1844677584,20113648,6364208,"[48, 144, 384, 912]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
42.0,0.489999,0.006331750000000001,64,2.412,19,48,48,1,1,1844677584,20113648,6364208,"[48, 144, 384, 912]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
44.0,0.540884,0.00663534,64,2.412,19,48,48,1,1,1864615056,22478512,6160544,"[48, 144, 384, 912]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
46.0,0.5500109999999999,0.00645925,64,2.412,19,48,48,1,1,1864615056,22478512,6160544,"[48, 144, 384, 912]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
48.0,0.554724,0.00679319,64,2.412,19,48,48,1,1,1875457188,24421156,6069476,"[48, 144, 384, 912]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
50.0,0.511513,0.00680354,64,2.412,19,48,48,1,1,1875457188,24421156,6069476,"[48, 144, 384, 912]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
52.0,0.608053,0.00688392,64,2.412,19,48,48,1,1,1886299320,26363800,5978408,"[48, 144, 384, 912]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
54.0,0.619482,0.007417709999999999,64,2.412,19,48,48,1,1,1886299320,26363800,5978408,"[48, 144, 384, 912]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
56.0,0.5814539999999999,0.00706353,64,2.412,19,48,48,1,1,1886299320,26363800,5978408,"[48, 144, 384, 912]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
58.0,0.633793,0.00723754,64,2.412,19,48,48,1,1,1897141452,28306444,5887340,"[48, 144, 384, 912]","[1, 3, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
60.0,0.6045069999999999,0.00750069,64,2.412,19,48,48,1,1,1906236792,28728664,5774744,"[48, 144, 384, 912]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
62.0,0.5205919999999999,0.00715871,64,2.412,19,48,48,1,1,1906236792,28728664,5774744,"[48, 144, 384, 912]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
64.0,0.563396,0.0073782,64,2.412,19,48,48,1,1,1906236792,28728664,5774744,"[48, 144, 384, 912]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
66.0,0.584684,0.00782386,64,2.412,19,48,48,1,1,1917078924,30671308,5683676,"[48, 144, 384, 912]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
68.0,0.637146,0.007855290000000001,64,2.412,19,48,48,1,1,1917078924,30671308,5683676,"[48, 144, 384, 912]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
70.0,0.589335,0.00787241,64,2.412,19,48,48,1,1,1917078924,30671308,5683676,"[48, 144, 384, 912]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
72.0,0.648007,0.0074924200000000005,64,2.412,19,48,48,1,1,1917078924,30671308,5683676,"[48, 144, 384, 912]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.914396,0.00940555,80,2.76,25,48,48,1,1,5274648504,29210776,14504744,"[96, 240, 624, 1680]","[2, 6, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
42.0,0.987541,0.0101935,80,2.76,25,48,48,1,1,5416588224,36755296,14189024,"[96, 240, 624, 1680]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
44.0,1.01773,0.0107274,80,2.76,25,48,48,1,1,5524492776,43301704,14070392,"[96, 240, 624, 1680]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
46.0,1.09253,0.0108301,80,2.76,25,48,48,1,1,5632397328,49848112,13951760,"[96, 240, 624, 1680]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
48.0,1.15576,0.011639,80,2.76,25,48,48,1,1,5774337048,57392632,13636040,"[96, 240, 624, 1680]","[2, 4, 14, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
50.0,1.1446800000000001,0.0123212,80,2.76,25,48,48,1,1,5882241600,63939040,13517408,"[96, 240, 624, 1680]","[2, 4, 13, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
52.0,1.24948,0.0124595,80,2.76,25,48,48,1,1,5990146152,70485448,13398776,"[96, 240, 624, 1680]","[2, 4, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
54.0,1.26553,0.01282,80,2.76,25,48,48,1,1,5973913500,70669660,13060268,"[96, 240, 624, 1680]","[1, 5, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
56.0,1.22899,0.0135127,80,2.76,25,48,48,1,1,6081818052,77216068,12941636,"[96, 240, 624, 1680]","[1, 5, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
58.0,1.23857,0.0135293,80,2.76,25,48,48,1,1,6115853220,78214180,12744548,"[96, 240, 624, 1680]","[1, 4, 12, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
60.0,1.27421,0.014174099999999999,80,2.76,25,48,48,1,1,6223757772,84760588,12625916,"[96, 240, 624, 1680]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
62.0,1.26088,0.0141497,80,2.76,25,48,48,1,1,6223757772,84760588,12625916,"[96, 240, 624, 1680]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
64.0,1.3130899999999999,0.0148383,80,2.76,25,48,48,1,1,6331662324,91306996,12507284,"[96, 240, 624, 1680]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
66.0,1.33171,0.014517899999999999,80,2.76,25,48,48,1,1,6331662324,91306996,12507284,"[96, 240, 624, 1680]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
68.0,1.3559,0.0151478,80,2.76,25,48,48,1,1,6439566876,97853404,12388652,"[96, 240, 624, 1680]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
70.0,1.3415,0.0152101,80,2.76,25,48,48,1,1,6439566876,97853404,12388652,"[96, 240, 624, 1680]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
72.0,1.2763399999999998,0.0158952,80,2.76,25,48,48,1,1,6581506596,105397924,12072932,"[96, 240, 624, 1680]","[1, 3, 9, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 48, 48, 48]"
40.0,0.9982300000000001,0.00846307,168,2.044,22,88,88,1,1,8488798448,33007920,18838768,"[176, 352, 704, 1408]","[2, 7, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
42.0,1.01267,0.00908555,168,2.044,22,88,88,1,1,8325804056,38498328,18219160,"[176, 352, 704, 1408]","[2, 6, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
